zone_id,latitude,longitude,area_in_meters,confidence
Z1,-33.4383256084227,-70.63773524464499,125.34204417720402,0.8464858993317104
Z1,-33.43671077506644,-70.6236449085725,65.96492112687349,0.7769215744508485
Z1,-33.431983189938215,-70.60910871664325,59.82223880177463,0.665566453670367
Z1,-33.43402721349238,-70.63211886226297,265.08444736491316,0.7752029420484217
Z1,-33.444459698002994,-70.61832451395502,53.384393774182435,0.8760737617250879
Z1,-33.42434270189514,-70.63853657066312,23.86818255671299,0.760398224785889
Z1,-33.42259598070401,-70.60409400037072,55.18150705095069,0.7966610379674604
Z1,-33.44149377277503,-70.60719981220397,26.98880056430605,0.8653047366937511
Z1,-33.431149096411524,-70.61902363232852,48.268130767801054,0.6617913586601157
Z1,-33.442285606471614,-70.61176852016112,50.79174282370625,0.7672905961088464
Z1,-33.42819399767401,-70.63584335340525,83.04685533881882,0.7619300656991952
Z1,-33.437969155404026,-70.6061916201441,26.38305254589875,0.8054544065479303
Z1,-33.4285144341327,-70.61138953875712,157.24006663690514,0.8066403686107623
Z1,-33.426825134642826,-70.635201304131,29.029916599516607,0.8326705776144491
Z1,-33.42578381270206,-70.60077242859525,75.92431945755435,0.7592695277211927
Z1,-33.442306476351106,-70.63909878223174,68.15025187020677,0.7354922515005015
Z1,-33.42209970387156,-70.61485956549629,128.24502577847818,0.6567093465505612
Z1,-33.43924465022763,-70.63312980013036,98.82482132581073,0.8020189661588567
Z1,-33.444064686095594,-70.61122969403121,156.45682709166516,0.8202167731172093
Z1,-33.43112868826521,-70.63718374984126,66.76644870112482,0.7733746062201579
Z1,-33.43572694290344,-70.63675596468627,63.07908765455157,0.7667466348868168
Z1,-33.42425525642169,-70.62134833037747,102.21056434776314,0.8229610804996927
Z1,-33.4247937131984,-70.60023962138392,143.460686176847,0.9186319794588893
Z1,-33.437071527679436,-70.62893935040917,128.2251884357258,0.806760101406007
Z1,-33.42117751512326,-70.61549887356973,97.2220772042814,0.7346561805098046
Z1,-33.4377270540465,-70.61925603702502,92.56993160636279,0.6630033986623739
Z1,-33.43212357176921,-70.60631521561398,79.84130538720909,0.8994445940057604
Z1,-33.43860087273581,-70.62845641569179,102.04986745848615,0.7331673971310818
Z1,-33.42159891074878,-70.61780222477154,249.43888728908013,0.8032688737486003
Z1,-33.44088480456045,-70.60197505939578,71.27778016018378,0.7311592685159765
Z1,-33.44387723451519,-70.62669656766656,66.65502323966166,0.7549727304418619
Z1,-33.43412257349993,-70.6224237767476,63.906384717621464,0.7339443458764839
Z1,-33.42019061089861,-70.60444746741985,100.90253157318143,0.7603030808795594
Z1,-33.42270806834363,-70.62670004571062,25.35662664514481,0.8266826160690978
Z1,-33.426284799513574,-70.62477304941464,75.61964192603172,0.7022927334892948
Z1,-33.422730187728035,-70.6278352476449,132.205267054702,0.8162374183291583
Z1,-33.42266383400756,-70.607618744987,60.98165391074805,0.9030014262914673
Z1,-33.43202854099034,-70.60278452118249,90.2593819015246,0.7753954350263575
Z1,-33.43710177370423,-70.61475604477332,259.8577860968102,0.7054417048396091
Z1,-33.425699689197224,-70.61505479474961,97.7467481435356,0.833164771954671
Z1,-33.42845846842081,-70.62439985521146,23.77002559840207,0.7741033081629336
Z1,-33.43565855677816,-70.63950065001714,37.50835088283372,0.8125777886425789
Z1,-33.44263833329846,-70.63304249604705,70.94807076174676,0.8314020484115765
Z1,-33.42633025971627,-70.63410246581638,52.3470587019074,0.8810789650214512
Z1,-33.43843848710193,-70.63536471988748,86.21643003749867,0.7273604212128038
Z1,-33.42157967123666,-70.61383810735786,69.26801029704394,0.7721653811816228
Z1,-33.43897573562486,-70.63454604190505,154.6770419771709,0.8315164002251142
Z1,-33.441931051689714,-70.63657464189853,44.69080179528853,0.7284305741260287
Z1,-33.42422218319688,-70.62469673973753,72.66612644154942,0.763563268766567
Z1,-33.44116789208439,-70.63003909348129,91.78897276277877,0.9005898940075319
Z1,-33.440518292296055,-70.63416557817456,98.26067968500574,0.8912916241974476
Z1,-33.43001543021198,-70.63415488497766,88.3002458812277,0.7690110125687657
Z1,-33.423135948979066,-70.62975177172869,21.62390935625025,0.9253417285049766
Z1,-33.440089133357134,-70.61852600946496,85.26897251552178,0.8281774794106721
Z1,-33.4372419081775,-70.60967617599634,74.96977969375449,0.7940746340128834
Z1,-33.425564879043975,-70.60588893426991,131.0082586183331,0.8525877785525589
Z1,-33.420704339348475,-70.60994328601045,121.22322366935947,0.7046099736965937
Z1,-33.43248147034494,-70.61487146961183,92.98744472163166,0.7938598006029268
Z1,-33.44140256243622,-70.60369501689921,96.76063715521633,0.8289208502368891
Z1,-33.4446515928073,-70.61921052789063,171.3675567787997,0.8156187161334008
Z1,-33.43925859925003,-70.61466572636584,153.3407944216182,0.8697885814310695
Z1,-33.441704444555334,-70.62353517798672,94.76807597639178,0.8078921099420234
Z1,-33.42805853315968,-70.62690463196476,265.06631983247456,0.7322568755025993
Z1,-33.44195418738429,-70.62673152882155,57.65586761456799,0.7345875194279953
Z1,-33.43234175170949,-70.6340673087315,42.43639176891074,0.68639103299118
Z1,-33.42764343910893,-70.60813609397304,80.96679207371984,0.8314159100479681
Z1,-33.43047208476948,-70.63778527662666,66.31423472164921,0.6615574051826796
Z1,-33.440005608708496,-70.61301259024941,20.990338906436495,0.8222595919999964
Z1,-33.424896886845445,-70.60542159228652,56.894037953269425,0.7872800865258339
Z1,-33.42711482175961,-70.62010286612059,98.39321363861531,0.8297397304367878
Z1,-33.42652539990211,-70.63719196872634,78.89238746270254,0.7286719695606768
Z1,-33.441723556211066,-70.62286330153452,53.14086529823301,0.8087558788318828
Z1,-33.44190615490874,-70.6262709358847,83.36920826665813,0.8370421819853078
Z1,-33.42181093622484,-70.60057842722802,87.15514998664126,0.9088223283860584
Z1,-33.43506054515438,-70.61234939193524,120.69792192843356,0.8374148880166362
Z1,-33.437476282705475,-70.61114560780683,57.235517726618475,0.7664707492474786
Z1,-33.432785398866216,-70.61936692324151,131.71246283843047,0.7767569118573121
Z1,-33.428428394680914,-70.61162342982232,44.7077276233304,0.8381513069923396
Z1,-33.42110941857383,-70.61109716093111,61.7530084673407,0.725540294554883
Z1,-33.43783884432795,-70.63734564477015,207.35789483317564,0.7292693217004163
Z1,-33.4218797892672,-70.6310957390209,46.379948796237564,0.9031034554427749
Z1,-33.444378512715346,-70.63948129778285,56.69454386954045,0.7934180077837667
Z1,-33.43112004894183,-70.61960770376285,40.88604949295444,0.7081247669223013
Z1,-33.42915062220798,-70.60496800580655,51.676518420387005,0.7529289063458342
Z1,-33.44235256490623,-70.61561781861218,87.89120448263168,0.811736095403287
Z1,-33.441491510073405,-70.61999169888769,120.13285568385518,0.761972713828232
Z1,-33.434522142017094,-70.60296136609557,80.62018291696728,0.8651101598964877
Z1,-33.42084420219642,-70.63311125955913,68.13020017598059,0.716039307405835
Z1,-33.430098936169145,-70.6370158276737,41.119166978387696,0.8924695682417173
Z1,-33.42167441946,-70.60330777054361,54.60242248642798,0.7127552501231962
Z1,-33.424890977109676,-70.60388872980324,34.80218982141744,0.7018976592582961
Z1,-33.43331545996112,-70.61268110055148,122.13265544082024,0.9049133259577531
Z1,-33.4253809137687,-70.63016083351616,126.89249846930127,0.8646008597889572
Z1,-33.44455408040058,-70.60120943901182,79.65890409418172,0.726819847788864
Z1,-33.442271400080855,-70.60938614592784,103.8344746316981,0.7538565508794217
Z1,-33.42426428462793,-70.6130442166566,131.88468144557487,0.6848801609281912
Z1,-33.42507957279187,-70.63108354703938,86.11338759246938,0.8150513517046472
Z1,-33.43918398145084,-70.61947643313468,175.297735886915,0.7103120130617744
Z1,-33.43173076023503,-70.60709695034812,46.38211892981792,0.706204020237704
Z1,-33.4298496044825,-70.6055895910107,67.23751660585417,0.7851052070908683
Z1,-33.4233065261556,-70.61754279536795,62.97525097698062,0.7776854703910098
Z1,-33.429922321066535,-70.61908824625122,116.27766000779661,0.7638096188904421
Z1,-33.43468571076816,-70.6120926468677,37.01126289425708,0.8824160347165549
Z1,-33.43564539891482,-70.6188700462275,180.6183124915423,0.6874478448205154
Z1,-33.434352947840665,-70.62329275847738,110.93849063220524,0.811357106893867
Z1,-33.4287017243605,-70.63658323954303,213.29196609217001,0.9160043045958606
Z1,-33.42331273420619,-70.63495801297138,79.65348845027899,0.77913338963348
Z1,-33.433652577948095,-70.60958898127197,60.17905604540967,0.7061095529638022
Z1,-33.43880401092622,-70.63901343741503,116.91046078411345,0.834583122209685
Z1,-33.43908344092506,-70.6379077989681,143.56828746608485,0.7954227708809108
Z1,-33.42634964299391,-70.60381425687653,54.985446313833144,0.8559758671109161
Z1,-33.424585780914406,-70.6118401154618,27.148503382542913,0.9216543794797695
Z1,-33.442368048003644,-70.63983149112343,29.831176397032404,0.7402800218809708
Z1,-33.44333602857612,-70.6275182650258,94.04390138147994,0.8714040436933934
Z1,-33.43013915840609,-70.60946726157617,190.01521793157866,0.7727060667672184
Z1,-33.44134566889518,-70.6232959680009,39.8267474745891,0.7633895467889429
Z1,-33.42438339523859,-70.62124808708568,70.11933043940782,0.6766068911837541
Z1,-33.4372416331519,-70.62164803755816,67.24567783280918,0.7504932456025764
Z1,-33.44140320167572,-70.63191462386963,234.22744652485414,0.8847719708610984
Z1,-33.42197573818782,-70.61114434248407,282.105937192712,0.839331125930363
Z1,-33.44086170693162,-70.63587974677914,102.86824334644186,0.7892707397465507
Z1,-33.43788199794155,-70.61970995577813,133.4731323535267,0.6818586303857627
Z1,-33.441159665120196,-70.63320176690162,131.44775165875689,0.7821987577125784
Z1,-33.44211274840837,-70.63813868761692,40.27871383381319,0.6384512202563332
Z1,-33.44447129959159,-70.63427024462212,119.60416418248589,0.6667772548744436
Z1,-33.44361511477089,-70.60522660254753,46.489033254335155,0.6926917106611105
Z1,-33.4406339632266,-70.63295409340878,74.11776847649223,0.8233926893105231
Z1,-33.44366545168432,-70.62886523163951,152.4528510492136,0.8842095015931078
Z1,-33.430221404597226,-70.63447620847118,85.15842363217875,0.7931622082519405
Z1,-33.42798213683001,-70.61057819593368,149.36202284841494,0.7515987762835379
Z1,-33.4351592385792,-70.62218203330974,166.43334402755033,0.7536133826957918
Z1,-33.4370502225762,-70.6022545984542,30.99067855731893,0.8625757164369388
Z1,-33.43238684407444,-70.61342701671008,24.588192312619555,0.8644345778835478
Z1,-33.423124876444135,-70.61874443118053,154.33890251186475,0.7438824124154885
Z1,-33.42372170932945,-70.61373476273486,157.79931279348514,0.8735840659099697
Z1,-33.44391312344968,-70.63838298467161,93.79645282820474,0.8844577369891093
Z1,-33.44046253976009,-70.60197358959485,101.06044562016727,0.7986225157800141
Z1,-33.43908137822239,-70.60174281558331,133.11005056671348,0.8401158610840774
Z1,-33.4387653106042,-70.62895440525777,131.75246556912515,0.7601451764688683
Z1,-33.43071918370643,-70.61486818069027,68.90293737673468,0.8312184873862184
Z1,-33.43459343935742,-70.6319233902344,137.78818703048594,0.8005289478068369
Z1,-33.44376864700181,-70.61810112821598,67.31881512655217,0.6662987086497714
Z1,-33.43565964653851,-70.60916843043502,93.12597118312063,0.7226564693650998
Z1,-33.43190617628206,-70.60240713100778,90.92294145038915,0.6605689804889759
Z1,-33.44245820242741,-70.62643132306937,50.77014554752502,0.8848132444375341
Z1,-33.42416353615529,-70.61225978947829,54.128291239015404,0.7507958854909248
Z1,-33.44370095333837,-70.6113429154261,278.3167579766723,0.8681577303552849
Z1,-33.42187895327455,-70.63115404795342,49.87215524924331,0.7856632760386145
Z1,-33.4425221714605,-70.61483871474026,99.83088422939404,0.8526761419699362
Z1,-33.42391062621006,-70.61378314843249,112.04376423354849,0.8662057327120017
Z1,-33.42243367140181,-70.60943695574615,79.05794303786166,0.7898849596610246
Z1,-33.420510732985335,-70.60000210970182,117.83902102415188,0.7962480143506163
Z1,-33.42494935299316,-70.63839070522295,97.60617856064103,0.7682260458811546
Z1,-33.42551306148072,-70.6319077982529,50.46911921449547,0.7682331487351347
Z1,-33.42893791810011,-70.63419686272321,109.42610833852974,0.6660534355806559
Z1,-33.42552509113555,-70.63382263790317,60.365120772754,0.6410565586507714
Z1,-33.44163619478967,-70.62183005357512,212.16580134770018,0.7450821441986336
Z1,-33.43159829910131,-70.60485853773548,103.13294689330685,0.8377658126887632
Z1,-33.43214442824524,-70.62205106923729,55.41861569320621,0.858347761385944
Z1,-33.42356069639694,-70.61326078408662,98.32312558486204,0.8867450603271684
Z1,-33.43343001586016,-70.62494003429879,48.97598415120501,0.8840129201982111
Z1,-33.435372762597495,-70.62721346738755,93.8575769068089,0.7667080699942803
Z1,-33.42901091821907,-70.60663059260683,71.94242998834196,0.8865857844435261
Z1,-33.43833841706248,-70.61377809959527,51.68775247336302,0.6887210113455362
Z1,-33.44150578972615,-70.6259641884767,51.33163521672365,0.7636885652868001
Z1,-33.433053068149405,-70.60343358955011,310.8199613036059,0.7173650806878181
Z1,-33.43457776578513,-70.62005953739529,85.64970280921636,0.7826172388820549
Z1,-33.43918575148678,-70.63246901010803,64.23469334093865,0.8216700303290051
Z1,-33.43581220474712,-70.62067112550129,58.398766623000014,0.7187241926277131
Z1,-33.43584018875435,-70.61301202248266,105.54541736147034,0.8035040078205259
Z1,-33.43681261088969,-70.62531549642975,57.33017967682517,0.6747548806446401
Z1,-33.435513398006826,-70.60624861054897,44.61009230123081,0.766467294514794
Z1,-33.4278564163636,-70.61867424077575,80.01163660853771,0.7062330925060938
Z1,-33.437578088135716,-70.62128940880262,79.67987153127656,0.83546414499309
Z1,-33.42127855183212,-70.60565154306944,64.75628503039113,0.7426189547145832
Z1,-33.42209129951155,-70.62148328774136,49.88843669316797,0.8972108667667845
Z1,-33.4329772392925,-70.62342359432597,65.69124238396971,0.8219544303234814
Z1,-33.436790969874885,-70.63585134418666,62.909642423383936,0.9108907714397247
Z1,-33.43161413025425,-70.62550032484572,58.28820185639721,0.856157487971439
Z1,-33.42378598778066,-70.62411806797748,94.82897798804582,0.8192798263710739
Z1,-33.428685316485996,-70.63277510723103,277.11300703757195,0.819368237375703
Z1,-33.42489020430133,-70.61648707193147,169.43524927949224,0.6083259719451415
Z1,-33.431681943098354,-70.63424631717798,236.9989493750604,0.7291415057093372
Z1,-33.42917705926831,-70.63105240845584,59.60680706391066,0.7791603973692542
Z1,-33.43779610964544,-70.617556320571,204.60443518101815,0.8283895057691114
Z1,-33.426627670942246,-70.629240657411,92.29608263984987,0.7697175808033495
Z1,-33.43993988517186,-70.61441326759486,140.1201011830122,0.8843964716290784
Z1,-33.42763004677954,-70.61237947468317,104.7668260997661,0.8388487377783581
Z1,-33.423482023291854,-70.62794838357573,67.4376205828131,0.8396923344072709
Z1,-33.44169742906746,-70.63650449274013,120.99191077143387,0.6849683687391511
Z1,-33.42964050648645,-70.62042192664684,106.34747558341179,0.6576303787274246
Z1,-33.44262260629425,-70.63628406319633,30.7994682531663,0.8051531133216787
Z1,-33.426857109293216,-70.61939057273904,76.07591116370001,0.750413863484055
Z1,-33.44288766952941,-70.61095128631484,131.6072755395594,0.8467105025277496
Z1,-33.42160150443249,-70.61518680834116,94.877054212176,0.892466764879627
Z1,-33.44156480174905,-70.62206929435152,105.4470608461878,0.7962502549191197
Z1,-33.42102799385228,-70.60216565808409,53.8777124938549,0.7319207652761978
Z1,-33.42497789559788,-70.63593011067671,93.7766445986059,0.8866858705660734
Z1,-33.43015794988834,-70.60479993972352,77.24726911145713,0.7199940479444482
Z1,-33.425434397384265,-70.60799484509435,72.82801633725748,0.8830366323670855
Z1,-33.425122129025425,-70.62321045678542,56.05923864562084,0.8955377520891769
Z1,-33.42134932342957,-70.63388531312397,134.716732348197,0.737236990660308
Z1,-33.43866541615402,-70.6337653285689,98.49519059754441,0.6536508704546535
Z1,-33.43024810261604,-70.60312776957028,93.1770341117746,0.7089226366639185
Z1,-33.44262377006089,-70.63065181342887,251.62290659197816,0.9216179346193097
Z1,-33.4295958574994,-70.60503537168049,105.69837755533624,0.704614578933023
Z1,-33.44071771739768,-70.61986819120278,157.63357249829917,0.7930891017796416
Z1,-33.43087623471319,-70.6215306145309,94.64310760164862,0.7981240406397359
Z1,-33.43068923714915,-70.61521954929664,67.07155077572068,0.6221425763605929
Z1,-33.43335037117547,-70.63139843668426,45.48917898176686,0.8690121565824779
Z1,-33.43193420561217,-70.62286517303761,93.01535345105158,0.7996612906400588
Z1,-33.42590191524984,-70.6024606224478,18.82302311055252,0.7654915582945704
Z1,-33.4250188820872,-70.63046972284084,94.61886660463357,0.7525939939361268
Z1,-33.432696169610615,-70.60313665764481,96.87961411826709,0.8088902737492388
